ref_id,marferret_name,tax_id,lineage.v1,data_type,data_source,pub_year,source_filename,seq_type,n_seqs_raw,aa_fasta,n_seqs_aa,Pfam34_raw_file,source_name,addnl_id,source_reference,source_link,source_filename
555,Protoceratium_reticulatum,133427,dinoflagellate,TSA,MMETSP,2014,MMETSP0228.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,113452,MMETSP0228.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,113452,MMETSP0228.pep.PFAM34.0.domtblout.tab,"Protoceratium reticulatum, Strain CCCM 535 (=CCMP 1889)",MMETSP0228,"Keeling et al., 2014",,
556,Cercozoa_sp,1980070,cercozoan,TSA,MMETSP,2014,MMETSP0086.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,22320,MMETSP0086.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,22320,MMETSP0086.pep.PFAM34.0.domtblout.tab,"Unknown Unknown, Strain D1",MMETSP0086,"Keeling et al., 2014",,
557,Cercozoa_sp,1980070,cercozoan,TSA,MMETSP,2014,MMETSP0087.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,46325,MMETSP0087.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,46325,MMETSP0087.pep.PFAM34.0.domtblout.tab,"Unknown Unknown, Strain D1",MMETSP0087,"Keeling et al., 2014",,
558,Filamoeba_nolandi,136452,amoebozoa,TSA,MMETSP,2014,MMETSP0413.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,27864,MMETSP0413.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,27864,MMETSP0413.pep.PFAM34.0.domtblout.tab,"Filamoeba nolandi, Strain NC-AS-23-1",MMETSP0413,"Keeling et al., 2014",,
559,Strombidinopsis_acuminatum,141414,ciliate,TSA,MMETSP,2014,MMETSP0126.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,61979,MMETSP0126.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,61979,MMETSP0126.pep.PFAM34.0.domtblout.tab,"Strombidinopsis acuminatum, Strain SPMC142",MMETSP0126,"Keeling et al., 2014",,
560,Akashiwo_sanguinea,143672,dinoflagellate,TSA,MMETSP,2014,MMETSP0223.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,737,MMETSP0223.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,737,MMETSP0223.pep.PFAM34.0.domtblout.tab,"Akashiwo sanguinea, Strain CCCM 885",MMETSP0223,"Keeling et al., 2014",,
561,Euplotes_harpa,151035,ciliate,TSA,MMETSP,2014,MMETSP0213.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,28692,MMETSP0213.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,28692,MMETSP0213.pep.PFAM34.0.domtblout.tab,"Euplotes harpa, Strain FSP1.4",MMETSP0213,"Keeling et al., 2014",,
562,Nephroselmis_pyriformis,156128,chlorophyte,TSA,MMETSP,2014,MMETSP0034.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,82008,MMETSP0034.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,82008,MMETSP0034.pep.PFAM34.0.domtblout.tab,"Nephroselmis pyriformis, Strain CCMP717",MMETSP0034,"Keeling et al., 2014",,
563,Prasinococcus_capsulatus,156131,chlorophyte,TSA,MMETSP,2014,MMETSP0941.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,19172,MMETSP0941.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,19172,MMETSP0941.pep.PFAM34.0.domtblout.tab,"Prasinococcus capsulatus, Strain CCMP1194",MMETSP0941,"Keeling et al., 2014",,
564,Prasinoderma_coloniale,156133,Viridiplantae,TSA,MMETSP,2014,MMETSP0806.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,23482,MMETSP0806.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,23482,MMETSP0806.pep.PFAM34.0.domtblout.tab,"Prasinoderma coloniale, Strain CCMP1413",MMETSP0806,"Keeling et al., 2014",,
565,Haptolina_brevifila,156173,haptophyte,TSA,MMETSP,2014,MMETSP1094.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,68042,MMETSP1094.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,68042,MMETSP1094.pep.PFAM34.0.domtblout.tab,"Chrysochromulina brevifilum, Strain UTEX LB 985",MMETSP1094,"Keeling et al., 2014",,
566,Haptolina_ericina,156174,haptophyte,TSA,MMETSP,2014,MMETSP1096.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,57407,MMETSP1096.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,57407,MMETSP1096.pep.PFAM34.0.domtblout.tab,"Chrysochromulina ericina, Strain CCMP281",MMETSP1096,"Keeling et al., 2014",,
567,Karenia_brevis,156230,dinoflagellate,TSA,MMETSP,2014,MMETSP0201.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,137818,MMETSP0201.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,137818,MMETSP0201.pep.PFAM34.0.domtblout.tab,Karenia brevis Wilson,MMETSP0201,"Keeling et al., 2014",,
568,Karenia_brevis,156230,dinoflagellate,TSA,MMETSP,2014,MMETSP0202.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,103034,MMETSP0202.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,103034,MMETSP0202.pep.PFAM34.0.domtblout.tab,Karenia brevis Wilson,MMETSP0202,"Keeling et al., 2014",,
569,Karenia_brevis,156230,dinoflagellate,TSA,MMETSP,2014,MMETSP0573.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,135346,MMETSP0573.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,135346,MMETSP0573.pep.PFAM34.0.domtblout.tab,Karenia brevis SP1,MMETSP0573,"Keeling et al., 2014",,
570,Karenia_brevis,156230,dinoflagellate,TSA,MMETSP,2014,MMETSP0574.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,141238,MMETSP0574.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,141238,MMETSP0574.pep.PFAM34.0.domtblout.tab,Karenia brevis SP1,MMETSP0574,"Keeling et al., 2014",,
571,Karenia_brevis,156230,dinoflagellate,TSA,MMETSP,2014,MMETSP0027.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,137290,MMETSP0027.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,137290,MMETSP0027.pep.PFAM34.0.domtblout.tab,"Karenia brevis, Strain CCMP2229",MMETSP0027,"Keeling et al., 2014",,
572,Karenia_brevis,156230,dinoflagellate,TSA,MMETSP,2014,MMETSP0029.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,136071,MMETSP0029.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,136071,MMETSP0029.pep.PFAM34.0.domtblout.tab,"Karenia brevis, Strain CCMP2229",MMETSP0029,"Keeling et al., 2014",,
573,Karenia_brevis,156230,dinoflagellate,TSA,MMETSP,2014,MMETSP0030.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,138403,MMETSP0030.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,138403,MMETSP0030.pep.PFAM34.0.domtblout.tab,"Karenia brevis, Strain CCMP2229",MMETSP0030,"Keeling et al., 2014",,
574,Karenia_brevis,156230,dinoflagellate,TSA,MMETSP,2014,MMETSP0031.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,126524,MMETSP0031.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,126524,MMETSP0031.pep.PFAM34.0.domtblout.tab,"Karenia brevis, Strain CCMP2229",MMETSP0031,"Keeling et al., 2014",,
575,Karenia_brevis,156230,dinoflagellate,TSA,MMETSP,2014,MMETSP0527.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,126602,MMETSP0527.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,126602,MMETSP0527.pep.PFAM34.0.domtblout.tab,"Karenia brevis, Strain SP3",MMETSP0527,"Keeling et al., 2014",,
576,Karenia_brevis,156230,dinoflagellate,TSA,MMETSP,2014,MMETSP0528.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,127830,MMETSP0528.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,127830,MMETSP0528.pep.PFAM34.0.domtblout.tab,"Karenia brevis, Strain SP3",MMETSP0528,"Keeling et al., 2014",,
577,Karenia_brevis,156230,dinoflagellate,TSA,MMETSP,2014,MMETSP0648.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,125681,MMETSP0648.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,125681,MMETSP0648.pep.PFAM34.0.domtblout.tab,"Karenia brevis, Strain Wilson",MMETSP0648,"Keeling et al., 2014",,
578,Karenia_brevis,156230,dinoflagellate,TSA,MMETSP,2014,MMETSP0649.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,130179,MMETSP0649.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,130179,MMETSP0649.pep.PFAM34.0.domtblout.tab,"Karenia brevis, Strain Wilson",MMETSP0649,"Keeling et al., 2014",,
579,Thalassiosira_oceanica_CCMP1005,637379,diatom,TSA,MMETSP,2014,MMETSP0970.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,36517,MMETSP0970.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,36517,MMETSP0970.pep.PFAM34.0.domtblout.tab,"Thalassiosira oceanica, Strain CCMP1005",MMETSP0970,"Keeling et al., 2014",,
580,Thalassiosira_oceanica_CCMP1005,637379,diatom,TSA,MMETSP,2014,MMETSP0971.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,40162,MMETSP0971.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,40162,MMETSP0971.pep.PFAM34.0.domtblout.tab,"Thalassiosira oceanica, Strain CCMP1005",MMETSP0971,"Keeling et al., 2014",,
581,Thalassiosira_oceanica_CCMP1005,637379,diatom,TSA,MMETSP,2014,MMETSP0972.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,36878,MMETSP0972.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,36878,MMETSP0972.pep.PFAM34.0.domtblout.tab,"Thalassiosira oceanica, Strain CCMP1005",MMETSP0972,"Keeling et al., 2014",,
582,Thalassiosira_oceanica_CCMP1005,637379,diatom,TSA,MMETSP,2014,MMETSP0973.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,38196,MMETSP0973.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,38196,MMETSP0973.pep.PFAM34.0.domtblout.tab,"Thalassiosira oceanica, Strain CCMP1005",MMETSP0973,"Keeling et al., 2014",,
583,Amphidinium_massartii,160604,dinoflagellate,TSA,MMETSP,2014,MMETSP0689.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,69334,MMETSP0689.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,69334,MMETSP0689.pep.PFAM34.0.domtblout.tab,"Amphidinium massartii, Strain CS-259",MMETSP0689,"Keeling et al., 2014",,
584,Kryptoperidinium_foliaceum,160619,dinoflagellate,TSA,MMETSP,2014,MMETSP0118.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,131650,MMETSP0118.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,131650,MMETSP0118.pep.PFAM34.0.domtblout.tab,"Glenodinium foliaceum, Strain CCAP 1116/3",MMETSP0118,"Keeling et al., 2014",,
585,Kryptoperidinium_foliaceum,160619,dinoflagellate,TSA,MMETSP,2014,MMETSP0119.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,118281,MMETSP0119.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,118281,MMETSP0119.pep.PFAM34.0.domtblout.tab,"Glenodinium foliaceum, Strain CCAP 1116/3",MMETSP0119,"Keeling et al., 2014",,
586,Kryptoperidinium_foliaceum,160619,dinoflagellate,TSA,MMETSP,2014,MMETSP0120.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,133449,MMETSP0120.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,133449,MMETSP0120.pep.PFAM34.0.domtblout.tab,"Kryptoperidinium foliaceum, Strain CCMP 1326",MMETSP0120,"Keeling et al., 2014",,
587,Kryptoperidinium_foliaceum,160619,dinoflagellate,TSA,MMETSP,2014,MMETSP0121.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,41456,MMETSP0121.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,41456,MMETSP0121.pep.PFAM34.0.domtblout.tab,"Kryptoperidinium foliaceum, Strain CCMP 1326",MMETSP0121,"Keeling et al., 2014",,
588,Lingulodinium_polyedrum,160621,dinoflagellate,TSA,MMETSP,2014,MMETSP1032.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,139994,MMETSP1032.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,139994,MMETSP1032.pep.PFAM34.0.domtblout.tab,Lingulodinium polyedrum CCMP 1738,MMETSP1032,"Keeling et al., 2014",,
589,Lingulodinium_polyedrum,160621,dinoflagellate,TSA,MMETSP,2014,MMETSP1033.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,138407,MMETSP1033.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,138407,MMETSP1033.pep.PFAM34.0.domtblout.tab,Lingulodinium polyedrum CCMP 1738,MMETSP1033,"Keeling et al., 2014",,
590,Lingulodinium_polyedrum,160621,dinoflagellate,TSA,MMETSP,2014,MMETSP1034.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,135009,MMETSP1034.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,135009,MMETSP1034.pep.PFAM34.0.domtblout.tab,Lingulodinium polyedrum CCMP 1738,MMETSP1034,"Keeling et al., 2014",,
591,Lingulodinium_polyedrum,160621,dinoflagellate,TSA,MMETSP,2014,MMETSP1035.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,141353,MMETSP1035.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,141353,MMETSP1035.pep.PFAM34.0.domtblout.tab,Lingulodinium polyedrum CCMP 1738,MMETSP1035,"Keeling et al., 2014",,
592,Cyclotella_striata,382364,diatom,TSA,MMETSP,2014,MMETSP1362.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,24095,MMETSP1362.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,24095,MMETSP1362.pep.PFAM34.0.domtblout.tab,Leptocylindrus CCMP1586,MMETSP1362,"Keeling et al., 2014",,
593,Leptocylindrus_danicus,163516,diatom,TSA,MMETSP,2014,MMETSP0321.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,28045,MMETSP0321.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,28045,MMETSP0321.pep.PFAM34.0.domtblout.tab,Leptocylindrus danicus var. danicus B650,MMETSP0321,"Keeling et al., 2014",,
594,Leptocylindrus_danicus,163516,diatom,TSA,MMETSP,2014,MMETSP0322.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,19005,MMETSP0322.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,19005,MMETSP0322.pep.PFAM34.0.domtblout.tab,Leptocylindrus danicus var. apora B651,MMETSP0322,"Keeling et al., 2014",,
595,Amorphochlora_amoebiformis,1561963,cercozoan,TSA,MMETSP,2014,MMETSP0042.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,29252,MMETSP0042.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,29252,MMETSP0042.pep.PFAM34.0.domtblout.tab,Lotharella amoebiformis CCMP2058,MMETSP0042,"Keeling et al., 2014",,
596,Pinguiococcus_pyrenoidosus,172671,ochrophyte,TSA,MMETSP,2014,MMETSP1160.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,27467,MMETSP1160.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,27467,MMETSP1160.pep.PFAM34.0.domtblout.tab,"Pinguiococcus pyrenoidosus, Strain CCMP2078",MMETSP1160,"Keeling et al., 2014",,
597,Triparma_eleuthera,172717,ochrophyte,TSA,MMETSP,2014,MMETSP1319.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,27889,MMETSP1319.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,27889,MMETSP1319.pep.PFAM34.0.domtblout.tab,"Bolidomonas pacifica, Strain RCC208",MMETSP1319,"Keeling et al., 2014",,
598,Symbiodinium_sp_CCMP421,174948,dinoflagellate,TSA,MMETSP,2014,MMETSP1110.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,127379,MMETSP1110.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,127379,MMETSP1110.pep.PFAM34.0.domtblout.tab,"Symbiodinium sp., Strain CCMP421",MMETSP1110,"Keeling et al., 2014",,
599,Paramoeba_aestuarina,180227,amoebozoa,TSA,MMETSP,2014,MMETSP0161.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,33812,MMETSP0161.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,33812,MMETSP0161.pep.PFAM34.0.domtblout.tab,"Neoparamoeba aestuarina, Strain SoJaBio B1-5/56/2",MMETSP0161,"Keeling et al., 2014",,
600,Strombidinopsis_sp,181622,ciliate,TSA,MMETSP,2014,MMETSP0463.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,11294,MMETSP0463.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,11294,MMETSP0463.pep.PFAM34.0.domtblout.tab,Strombidinopsis sp SopsisLIS2011,MMETSP0463,"Keeling et al., 2014",,
601,Favella_ehrenbergii,182087,ciliate,TSA,MMETSP,2014,MMETSP0123.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,20335,MMETSP0123.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,20335,MMETSP0123.pep.PFAM34.0.domtblout.tab,"Favella ehrenbergii, Strain Fehren 1",MMETSP0123,"Keeling et al., 2014",,
602,Pseudo-nitzschia_fraudulenta,183588,diatom,TSA,MMETSP,2014,MMETSP0850.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,26837,MMETSP0850.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,26837,MMETSP0850.pep.PFAM34.0.domtblout.tab,"Pseudo-nitzschia fraudulenta, Strain WWA7",MMETSP0850,"Keeling et al., 2014",,
603,Pseudo-nitzschia_fraudulenta,183588,diatom,TSA,MMETSP,2014,MMETSP0851.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,102895,MMETSP0851.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,102895,MMETSP0851.pep.PFAM34.0.domtblout.tab,"Pseudo-nitzschia fraudulenta, Strain WWA7",MMETSP0851,"Keeling et al., 2014",,
604,Pseudo-nitzschia_fraudulenta,183588,diatom,TSA,MMETSP,2014,MMETSP0852.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,28931,MMETSP0852.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,28931,MMETSP0852.pep.PFAM34.0.domtblout.tab,"Pseudo-nitzschia fraudulenta, Strain WWA7",MMETSP0852,"Keeling et al., 2014",,
605,Pseudo-nitzschia_fraudulenta,183588,diatom,TSA,MMETSP,2014,MMETSP0853.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,27007,MMETSP0853.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,27007,MMETSP0853.pep.PFAM34.0.domtblout.tab,"Pseudo-nitzschia fraudulenta, Strain WWA7",MMETSP0853,"Keeling et al., 2014",,
606,Thalassionema_frauenfeldii,186022,diatom,TSA,MMETSP,2014,MMETSP0786.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,30726,MMETSP0786.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,30726,MMETSP0786.pep.PFAM34.0.domtblout.tab,Thalassionema frauenfeldii,MMETSP0786,"Keeling et al., 2014",,
607,Fragilariopsis_kerguelensis,186038,diatom,TSA,MMETSP,2014,MMETSP0733.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,44356,MMETSP0733.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,44356,MMETSP0733.pep.PFAM34.0.domtblout.tab,"Fragilariopsis kerguelensis, Strain L26-C5",MMETSP0733,"Keeling et al., 2014",,
608,Fragilariopsis_kerguelensis,186038,diatom,TSA,MMETSP,2014,MMETSP0734.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,43812,MMETSP0734.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,43812,MMETSP0734.pep.PFAM34.0.domtblout.tab,"Fragilariopsis kerguelensis, Strain L26-C5",MMETSP0734,"Keeling et al., 2014",,
609,Fragilariopsis_kerguelensis,186038,diatom,TSA,MMETSP,2014,MMETSP0735.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,43570,MMETSP0735.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,43570,MMETSP0735.pep.PFAM34.0.domtblout.tab,"Fragilariopsis kerguelensis, Strain L26-C5",MMETSP0735,"Keeling et al., 2014",,
610,Fragilariopsis_kerguelensis,186038,diatom,TSA,MMETSP,2014,MMETSP0736.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,46383,MMETSP0736.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,46383,MMETSP0736.pep.PFAM34.0.domtblout.tab,"Fragilariopsis kerguelensis, Strain L26-C5",MMETSP0736,"Keeling et al., 2014",,
611,Fragilariopsis_kerguelensis,186038,diatom,TSA,MMETSP,2014,MMETSP0906.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,38565,MMETSP0906.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,38565,MMETSP0906.pep.PFAM34.0.domtblout.tab,"Fragilariopsis kerguelensis, Strain L2-C3",MMETSP0906,"Keeling et al., 2014",,
612,Fragilariopsis_kerguelensis,186038,diatom,TSA,MMETSP,2014,MMETSP0907.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,39033,MMETSP0907.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,39033,MMETSP0907.pep.PFAM34.0.domtblout.tab,"Fragilariopsis kerguelensis, Strain L2-C3",MMETSP0907,"Keeling et al., 2014",,
613,Fragilariopsis_kerguelensis,186038,diatom,TSA,MMETSP,2014,MMETSP0908.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,37536,MMETSP0908.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,37536,MMETSP0908.pep.PFAM34.0.domtblout.tab,"Fragilariopsis kerguelensis, Strain L2-C3",MMETSP0908,"Keeling et al., 2014",,
614,Fragilariopsis_kerguelensis,186038,diatom,TSA,MMETSP,2014,MMETSP0909.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,32835,MMETSP0909.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,32835,MMETSP0909.pep.PFAM34.0.domtblout.tab,"Fragilariopsis kerguelensis, Strain L2-C3",MMETSP0909,"Keeling et al., 2014",,
615,Entomoneis_sp_CCMP2396,1462468,diatom,TSA,MMETSP,2014,MMETSP1443.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,16467,MMETSP1443.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,16467,MMETSP1443.pep.PFAM34.0.domtblout.tab,"Entomoneis sp., Strain CCMP2396",MMETSP1443,"Keeling et al., 2014",,
616,uncultured_ciliate,187299,ciliate,TSA,MMETSP,2014,MMETSP1317.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,6837,MMETSP1317.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,6837,MMETSP1317.pep.PFAM34.0.domtblout.tab,"Undescribed Undescribed, Strain Undescribed",MMETSP1317,"Keeling et al., 2014",,
617,Heterocapsa_arctica,192219,dinoflagellate,TSA,MMETSP,2014,MMETSP1441.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,79284,MMETSP1441.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,79284,MMETSP1441.pep.PFAM34.0.domtblout.tab,"Heterocapsa arctica, Strain CCMP445",MMETSP1441,"Keeling et al., 2014",,
618,Chroomonas_mesostigmatica,195065,cryptophyte,TSA,MMETSP,2014,MMETSP0047.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,61773,MMETSP0047.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,61773,MMETSP0047.pep.PFAM34.0.domtblout.tab,"Chroomonas mesostigmatica_cf, Strain CCMP1168",MMETSP0047,"Keeling et al., 2014",,
619,Goniomonas_pacifica,195067,cryptophyte,TSA,MMETSP,2014,MMETSP0107.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,58792,MMETSP0107.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,58792,MMETSP0107.pep.PFAM34.0.domtblout.tab,"Goniomonas pacifica, Strain CCMP1869",MMETSP0107,"Keeling et al., 2014",,
620,Goniomonas_pacifica,195067,cryptophyte,TSA,MMETSP,2014,MMETSP0108.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,71940,MMETSP0108.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,71940,MMETSP0108.pep.PFAM34.0.domtblout.tab,"Goniomonas pacifica, Strain CCMP1869",MMETSP0108,"Keeling et al., 2014",,
621,Crustomastix_stigmata,195967,chlorophyte,TSA,MMETSP,2014,MMETSP0803.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,38443,MMETSP0803.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,38443,MMETSP0803.pep.PFAM34.0.domtblout.tab,"Crustomastix stigmata, Strain CCMP3273",MMETSP0803,"Keeling et al., 2014",,
622,Dolichomastix_tenuilepis,195969,chlorophyte,TSA,MMETSP,2014,MMETSP0033.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,39539,MMETSP0033.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,39539,MMETSP0033.pep.PFAM34.0.domtblout.tab,"Dolichomastix tenuilepis, Strain CCMP3274",MMETSP0033,"Keeling et al., 2014",,
623,Strombidium_inclinatum,197538,ciliate,TSA,MMETSP,2014,MMETSP0208.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,31718,MMETSP0208.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,31718,MMETSP0208.pep.PFAM34.0.domtblout.tab,"Strombidium inclinatum, Strain S3",MMETSP0208,"Keeling et al., 2014",,
624,Paramoeba_atlantica,1077153,amoebozoa,TSA,MMETSP,2014,MMETSP0151.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,35232,MMETSP0151.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,35232,MMETSP0151.pep.PFAM34.0.domtblout.tab,"Paramoeba atlantica, Strain 621/1 / CCAP 1560/9",MMETSP0151,"Keeling et al., 2014",,
625,Aulacoseira_subarctica,202472,diatom,TSA,MMETSP,2014,MMETSP1064.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,26929,MMETSP1064.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,26929,MMETSP1064.pep.PFAM34.0.domtblout.tab,Aulacoseira subarctica CCAP 1002/5,MMETSP1064,"Keeling et al., 2014",,
