ref_id,tax_id,source_filename,seq_type,n_seqs_raw,aa_fasta,n_seqs_aa,Pfam34_raw_file
723,311494,MMETSP0095.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,123120,MMETSP0095.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,123120,MMETSP0095.pep.PFAM34.0.domtblout.tab
724,311494,MMETSP0096.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,120231,MMETSP0096.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,120231,MMETSP0096.pep.PFAM34.0.domtblout.tab
725,311494,MMETSP0097.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,129825,MMETSP0097.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,129825,MMETSP0097.pep.PFAM34.0.domtblout.tab
726,312471,MMETSP1114.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,62912,MMETSP1114.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,62912,MMETSP1114.pep.PFAM34.0.domtblout.tab
727,321610,MMETSP0924.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,18692,MMETSP0924.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,18692,MMETSP0924.pep.PFAM34.0.domtblout.tab
728,327068,MMETSP0063.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,37233,MMETSP0063.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,37233,MMETSP0063.pep.PFAM34.0.domtblout.tab
729,327968,MMETSP1436.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,80901,MMETSP1436.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,80901,MMETSP1436.pep.PFAM34.0.domtblout.tab
730,340204,MMETSP0372.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,1798,MMETSP0372.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,1798,MMETSP0372.pep.PFAM34.0.domtblout.tab
731,342563,MMETSP1345.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,17402,MMETSP1345.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,17402,MMETSP1345.pep.PFAM34.0.domtblout.tab
732,348535,MMETSP0288.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,43270,MMETSP0288.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,43270,MMETSP0288.pep.PFAM34.0.domtblout.tab
733,354590,MMETSP0484.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,56677,MMETSP0484.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,56677,MMETSP0484.pep.PFAM34.0.domtblout.tab
734,374047,MMETSP1171.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,16089,MMETSP1171.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,16089,MMETSP1171.pep.PFAM34.0.domtblout.tab
735,377605,MMETSP1370.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,60282,MMETSP1370.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,60282,MMETSP1370.pep.PFAM34.0.domtblout.tab
736,377605,MMETSP1371.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,63146,MMETSP1371.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,63146,MMETSP1371.pep.PFAM34.0.domtblout.tab
737,385413,MMETSP0737.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,44617,MMETSP0737.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,44617,MMETSP0737.pep.PFAM34.0.domtblout.tab
738,385413,MMETSP0738.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,28002,MMETSP0738.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,28002,MMETSP0738.pep.PFAM34.0.domtblout.tab
739,385413,MMETSP0739.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,36904,MMETSP0739.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,36904,MMETSP0739.pep.PFAM34.0.domtblout.tab
740,385413,MMETSP0740.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,25222,MMETSP0740.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,25222,MMETSP0740.pep.PFAM34.0.domtblout.tab
741,400756,MMETSP0116.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,125873,MMETSP0116.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,125873,MMETSP0116.pep.PFAM34.0.domtblout.tab
742,400756,MMETSP0117.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,77597,MMETSP0117.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,77597,MMETSP0117.pep.PFAM34.0.domtblout.tab
743,407301,MMETSP1015.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,101339,MMETSP1015.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,101339,MMETSP1015.pep.PFAM34.0.domtblout.tab
744,407301,MMETSP1016.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,102445,MMETSP1016.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,102445,MMETSP1016.pep.PFAM34.0.domtblout.tab
745,407301,MMETSP1017.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,100494,MMETSP1017.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,100494,MMETSP1017.pep.PFAM34.0.domtblout.tab
746,412157,MMETSP0287.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,49880,MMETSP0287.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,49880,MMETSP0287.pep.PFAM34.0.domtblout.tab
747,418940,MMETSP1333.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,57950,MMETSP1333.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,57950,MMETSP1333.pep.PFAM34.0.domtblout.tab
748,420259,MMETSP0492.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,20238,MMETSP0492.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,20238,MMETSP0492.pep.PFAM34.0.domtblout.tab
749,420259,MMETSP0493.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,30253,MMETSP0493.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,30253,MMETSP0493.pep.PFAM34.0.domtblout.tab
750,420259,MMETSP0494.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,29979,MMETSP0494.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,29979,MMETSP0494.pep.PFAM34.0.domtblout.tab
751,420261,MMETSP0902.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,37008,MMETSP0902.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,37008,MMETSP0902.pep.PFAM34.0.domtblout.tab
752,420261,MMETSP0903.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,37457,MMETSP0903.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,37457,MMETSP0903.pep.PFAM34.0.domtblout.tab
753,420261,MMETSP0904.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,33207,MMETSP0904.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,33207,MMETSP0904.pep.PFAM34.0.domtblout.tab
754,420261,MMETSP0905.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,37272,MMETSP0905.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,37272,MMETSP0905.pep.PFAM34.0.domtblout.tab
755,420275,MMETSP1449.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,26388,MMETSP1449.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,26388,MMETSP1449.pep.PFAM34.0.domtblout.tab
756,420281,MMETSP0816.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,32488,MMETSP0816.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,32488,MMETSP0816.pep.PFAM34.0.domtblout.tab
757,420556,MMETSP0004.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,28581,MMETSP0004.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,28581,MMETSP0004.pep.PFAM34.0.domtblout.tab
758,420556,MMETSP0005.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,28118,MMETSP0005.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,28118,MMETSP0005.pep.PFAM34.0.domtblout.tab
759,420782,MMETSP1447.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,27885,MMETSP1447.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,27885,MMETSP1447.pep.PFAM34.0.domtblout.tab
760,426623,MMETSP0088.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,2324,MMETSP0088.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,2324,MMETSP0088.pep.PFAM34.0.domtblout.tab
761,426623,MMETSP0090.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,24279,MMETSP0090.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,24279,MMETSP0090.pep.PFAM34.0.domtblout.tab
762,426623,MMETSP0091.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,21157,MMETSP0091.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,21157,MMETSP0091.pep.PFAM34.0.domtblout.tab
763,426623,MMETSP0092.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,6328,MMETSP0092.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,6328,MMETSP0092.pep.PFAM34.0.domtblout.tab
764,426625,MMETSP1435.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,4954,MMETSP1435.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,4954,MMETSP1435.pep.PFAM34.0.domtblout.tab
765,439317,MMETSP0766.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,85094,MMETSP0766.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,85094,MMETSP0766.pep.PFAM34.0.domtblout.tab
766,447022,MMETSP0367.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,106640,MMETSP0367.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,106640,MMETSP0367.pep.PFAM34.0.domtblout.tab
767,447022,MMETSP0368.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,106158,MMETSP0368.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,106158,MMETSP0368.pep.PFAM34.0.domtblout.tab
768,447022,MMETSP0369.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,108845,MMETSP0369.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,108845,MMETSP0369.pep.PFAM34.0.domtblout.tab
769,462645,MMETSP1377.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,98469,MMETSP1377.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,98469,MMETSP1377.pep.PFAM34.0.domtblout.tab
770,1411623,MMETSP1310.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,41352,MMETSP1310.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,41352,MMETSP1310.pep.PFAM34.0.domtblout.tab
771,1606511,MMETSP1309.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,14853,MMETSP1309.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,14853,MMETSP1309.pep.PFAM34.0.domtblout.tab
772,464258,MMETSP1311.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,15517,MMETSP1311.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,15517,MMETSP1311.pep.PFAM34.0.domtblout.tab
773,1461544,MMETSP1312.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,15205,MMETSP1312.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,15205,MMETSP1312.pep.PFAM34.0.domtblout.tab
774,464278,MMETSP1330.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,18534,MMETSP1330.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,18534,MMETSP1330.pep.PFAM34.0.domtblout.tab
775,464988,MMETSP0043.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,56713,MMETSP0043.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,56713,MMETSP0043.pep.PFAM34.0.domtblout.tab
776,464988,MMETSP1041.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,38417,MMETSP1041.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,38417,MMETSP1041.pep.PFAM34.0.domtblout.tab
777,464988,MMETSP1042.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,46232,MMETSP1042.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,46232,MMETSP1042.pep.PFAM34.0.domtblout.tab
778,464988,MMETSP1043.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,38831,MMETSP1043.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,38831,MMETSP1043.pep.PFAM34.0.domtblout.tab
779,464990,MMETSP1355.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,36263,MMETSP1355.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,36263,MMETSP1355.pep.PFAM34.0.domtblout.tab
780,476441,MMETSP1423.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,29770,MMETSP1423.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,29770,MMETSP1423.pep.PFAM34.0.domtblout.tab
781,483367,MMETSP0982.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,42515,MMETSP0982.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,42515,MMETSP0982.pep.PFAM34.0.domtblout.tab
782,483367,MMETSP0983.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,40501,MMETSP0983.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,40501,MMETSP0983.pep.PFAM34.0.domtblout.tab
783,483367,MMETSP0984.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,39533,MMETSP0984.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,39533,MMETSP0984.pep.PFAM34.0.domtblout.tab
784,483367,MMETSP0985.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,39307,MMETSP0985.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,39307,MMETSP0985.pep.PFAM34.0.domtblout.tab
785,483369,MMETSP0990.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,52133,MMETSP0990.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,52133,MMETSP0990.pep.PFAM34.0.domtblout.tab
786,483369,MMETSP0991.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,77887,MMETSP0991.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,77887,MMETSP0991.pep.PFAM34.0.domtblout.tab
787,483369,MMETSP0992.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,59606,MMETSP0992.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,59606,MMETSP0992.pep.PFAM34.0.domtblout.tab
788,483369,MMETSP0993.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,72691,MMETSP0993.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,72691,MMETSP0993.pep.PFAM34.0.domtblout.tab
789,483370,MMETSP0974.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,42128,MMETSP0974.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,42128,MMETSP0974.pep.PFAM34.0.domtblout.tab
790,483370,MMETSP0975.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,39537,MMETSP0975.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,39537,MMETSP0975.pep.PFAM34.0.domtblout.tab
791,483370,MMETSP0976.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,42963,MMETSP0976.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,42963,MMETSP0976.pep.PFAM34.0.domtblout.tab
792,483370,MMETSP0977.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,41270,MMETSP0977.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,41270,MMETSP0977.pep.PFAM34.0.domtblout.tab
793,483371,MMETSP1141.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,29298,MMETSP1141.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,29298,MMETSP1141.pep.PFAM34.0.domtblout.tab
794,483371,MMETSP1142.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,31169,MMETSP1142.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,31169,MMETSP1142.pep.PFAM34.0.domtblout.tab
795,483371,MMETSP1143.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,33276,MMETSP1143.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,33276,MMETSP1143.pep.PFAM34.0.domtblout.tab
796,483371,MMETSP1144.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,31260,MMETSP1144.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,31260,MMETSP1144.pep.PFAM34.0.domtblout.tab
797,485358,MMETSP0125.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,18685,MMETSP0125.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,18685,MMETSP0125.pep.PFAM34.0.domtblout.tab
798,498008,MMETSP0420.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,21414,MMETSP0420.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,21414,MMETSP0420.pep.PFAM34.0.domtblout.tab
799,498012,MMETSP0405.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,25300,MMETSP0405.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,25300,MMETSP0405.pep.PFAM34.0.domtblout.tab
800,1169474,MMETSP0290.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,42409,MMETSP0290.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,42409,MMETSP0290.pep.PFAM34.0.domtblout.tab
801,515479,MMETSP1360.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,34208,MMETSP1360.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,34208,MMETSP1360.pep.PFAM34.0.domtblout.tab
802,515487,MMETSP0794.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,44067,MMETSP0794.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,44067,MMETSP0794.pep.PFAM34.0.domtblout.tab
803,536046,MMETSP0894.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,19698,MMETSP0894.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,19698,MMETSP0894.pep.PFAM34.0.domtblout.tab
804,536046,MMETSP0895.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,16656,MMETSP0895.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,16656,MMETSP0895.pep.PFAM34.0.domtblout.tab
805,536046,MMETSP0896.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,14405,MMETSP0896.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,14405,MMETSP0896.pep.PFAM34.0.domtblout.tab
806,536046,MMETSP0897.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,13132,MMETSP0897.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,13132,MMETSP0897.pep.PFAM34.0.domtblout.tab
807,536047,MMETSP0409.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,25876,MMETSP0409.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,25876,MMETSP0409.pep.PFAM34.0.domtblout.tab
808,536047,MMETSP0410.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,32576,MMETSP0410.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,32576,MMETSP0410.pep.PFAM34.0.domtblout.tab
809,536047,MMETSP0411.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,31632,MMETSP0411.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,31632,MMETSP0411.pep.PFAM34.0.domtblout.tab
810,536047,MMETSP0414.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,33643,MMETSP0414.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,33643,MMETSP0414.pep.PFAM34.0.domtblout.tab
811,536047,MMETSP0415.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,35567,MMETSP0415.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,35567,MMETSP0415.pep.PFAM34.0.domtblout.tab
812,536047,MMETSP0416.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,39089,MMETSP0416.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,39089,MMETSP0416.pep.PFAM34.0.domtblout.tab
813,1486918,MMETSP0929.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,12512,MMETSP0929.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,12512,MMETSP0929.pep.PFAM34.0.domtblout.tab
814,1486918,MMETSP0930.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,9334,MMETSP0930.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,9334,MMETSP0930.pep.PFAM34.0.domtblout.tab
815,1486918,MMETSP0932.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,2908,MMETSP0932.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,2908,MMETSP0932.pep.PFAM34.0.domtblout.tab
816,41875,MMETSP0933.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,12718,MMETSP0933.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,12718,MMETSP0933.pep.PFAM34.0.domtblout.tab
817,1486918,MMETSP0936.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,12043,MMETSP0936.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,12043,MMETSP0936.pep.PFAM34.0.domtblout.tab
818,1486918,MMETSP0937.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,554,MMETSP0937.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,554,MMETSP0937.pep.PFAM34.0.domtblout.tab
819,1486918,MMETSP0938.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,12059,MMETSP0938.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,12059,MMETSP0938.pep.PFAM34.0.domtblout.tab
820,242159,MMETSP0939.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,13254,MMETSP0939.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,13254,MMETSP0939.pep.PFAM34.0.domtblout.tab
821,552665,MMETSP1359.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,29121,MMETSP1359.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,29121,MMETSP1359.pep.PFAM34.0.domtblout.tab
822,552666,MMETSP1318.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,26287,MMETSP1318.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,26287,MMETSP1318.pep.PFAM34.0.domtblout.tab
823,582737,MMETSP0419.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,35097,MMETSP0419.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,35097,MMETSP0419.pep.PFAM34.0.domtblout.tab
824,626734,MMETSP0434.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,30567,MMETSP0434.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,30567,MMETSP0434.pep.PFAM34.0.domtblout.tab
825,626734,MMETSP0436.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,18340,MMETSP0436.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,18340,MMETSP0436.pep.PFAM34.0.domtblout.tab
826,627963,MMETSP0954.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,18455,MMETSP0954.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,18455,MMETSP0954.pep.PFAM34.0.domtblout.tab
827,627963,MMETSP0955.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,16209,MMETSP0955.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,16209,MMETSP0955.pep.PFAM34.0.domtblout.tab
828,627963,MMETSP0956.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,15203,MMETSP0956.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,15203,MMETSP0956.pep.PFAM34.0.domtblout.tab
829,627963,MMETSP0957.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,14288,MMETSP0957.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,14288,MMETSP0957.pep.PFAM34.0.domtblout.tab
830,629695,MMETSP0110.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,22412,MMETSP0110.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,22412,MMETSP0110.pep.PFAM34.0.domtblout.tab
831,631057,MMETSP1115.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,68316,MMETSP1115.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,68316,MMETSP1115.pep.PFAM34.0.domtblout.tab
832,631057,MMETSP1116.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,57708,MMETSP1116.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,57708,MMETSP1116.pep.PFAM34.0.domtblout.tab
833,631057,MMETSP1117.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,54686,MMETSP1117.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,54686,MMETSP1117.pep.PFAM34.0.domtblout.tab
834,632150,MMETSP1036.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,114621,MMETSP1036.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,114621,MMETSP1036.pep.PFAM34.0.domtblout.tab
835,632150,MMETSP1037.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,113271,MMETSP1037.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,113271,MMETSP1037.pep.PFAM34.0.domtblout.tab
836,632150,MMETSP1038.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,115654,MMETSP1038.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,115654,MMETSP1038.pep.PFAM34.0.domtblout.tab
837,641309,MMETSP0040.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,31934,MMETSP0040.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,31934,MMETSP0040.pep.PFAM34.0.domtblout.tab
838,652834,MMETSP0780.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,55584,MMETSP0780.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,55584,MMETSP0780.pep.PFAM34.0.domtblout.tab
839,665100,MMETSP0209.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,36344,MMETSP0209.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,36344,MMETSP0209.pep.PFAM34.0.domtblout.tab
840,671091,MMETSP1066.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,44297,MMETSP1066.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,44297,MMETSP1066.pep.PFAM34.0.domtblout.tab
841,676789,MMETSP1315.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,25009,MMETSP1315.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,25009,MMETSP1315.pep.PFAM34.0.domtblout.tab
